ID,Name,Author,Rating,Format,Publisher,Pages,Publishing Date,ISBN-10,ISBN-13
0857667009,The Queen of All Crows: The First Book in The Map of Unknown Things (1map of Unknown Things),Rod Duncan,4.3 out of 5 stars,Paperback,Angry Robot,352 pages,"January 2, 2018",0857667009,978-0857667007
1590131304,A King's Commander: The Alan Lewrie Naval Adventures #7 (Bk. 7),Dewey Lambdin,4.3 out of 5 stars,Hardcover,McBooks Press; Reprint edition,448 pages,"January 1, 2008",1590131304,978-1590131305
0425256448,The Bride Wore Black Leather (A Nightside Book),Simon R. Green,4.4 out of 5 stars,Paperback,Ace; Reprint edition,320 pages,"December 24, 2012",0425256448,978-0425256442
1447273265,Who Killed Sherlock Holmes? (Shadow Police),Paul Cornell,4.3 out of 5 stars,Paperback,Pan Macmillan; Main Market Ed. edition,368 pages,"May 1, 2017",1447273265,978-1447273264
0870679384,Dopefiend,Donald Goines,4.6 out of 5 stars,Hardcover,Holloway House,320 pages,"May 1, 2007",0870679384,978-0870679384
0441018238,Sookie Stackhouse 8-copy Boxed Set (Sookie Stackhouse / Southern Vampire),Charlaine Harris,4.6 out of 5 stars,Hardcover,Ace; Original edition,2500 pages,"September 29, 2009",0441018238,
0380720884,Rage of a Demon King: Book Three of the Serpentwar Saga,Raymond E Feist,4.2 out of 5 stars,Hardcover,Harper Voyager,608 pages,"December 28, 2010",0380720884,978-0380720880
0940322552,The Glass Bees (New York Review Books Classics),Ernst Junger,4.5 out of 5 stars,Paperback,NYRB Classics; Main edition,224 pages,"September 30, 2000",0940322552,978-0940322554
0345533283,The Darkest Evening of the Year: A Novel,Dean Koontz,3.9 out of 5 stars,Hardcover,Bantam; Reprint edition,480 pages,"May 29, 2012",0345533283,978-0345533289
076536137X,Conspiracies: A Repairman Jack Novel,F. Paul Wilson,4.2 out of 5 stars,Paperback,Tor Books,416 pages,"September 30, 2008",076536137X,978-0765361370
0425266303,Aftermath (Splinter Cell: Blacklist),Peter Telep,4.1 out of 5 stars,Hardcover,Berkley,384 pages,"October 1, 2013",0425266303,978-0425266304
075827842X,Trick Or Treat Murder (A Lucy Stone Mystery),Leslie Meier,4.1 out of 5 stars,Hardcover,Kensington,256 pages,"September 1, 2011",075827842X,978-0758278425
0515147486,The Law of Nines,Terry Goodkind,4.0 out of 5 stars,Kindle,Jove; Reprint edition,576 pages,"August 31, 2010",0515147486,978-0515147483
0393348253,Finding Camlann: A Novel,Sean Pidgeon,4.0 out of 5 stars,Kindle,W. W. Norton & Company,352 pages,"January 13, 2014",0393348253,978-0393348255
1945775009,The Angel of Death (The Soul Summoner Series) (Volume 3),Elicia Hyder,4.8 out of 5 stars,Hardcover,Forge Creek Press; 1 edition,406 pages,"July 16, 2016",1945775009,978-1945775000
0451238079,Collision Course,David Crawford,3.2 out of 5 stars,Kindle,Berkley; First Edition edition,339 pages,"November 6, 2012",0451238079,978-0451238078
0425251098,"Tangle of Need: A Psy-Changeling Novel (Psy-Changeling Novel, A)",Nalini Singh,4.2 out of 5 stars,Hardcover,Berkley,448 pages,"December 4, 2012",0425251098,978-0425251096
0062399020,Lock and Key: The Initiation,Ridley Pearson,4.3 out of 5 stars,Hardcover,HarperCollins; Reprint edition,384 pages,"May 2, 2017",0062399020,978-0062399021
0449215040,Learning Tree,Gordon Parks,4.6 out of 5 stars,Paperback,Fawcett,240 pages,"June 12, 1987",0449215040,978-0449215043
0141191465,The Man Who Was Thursday: A Nightmare (Penguin Classics),G. K. Chesterton,4.1 out of 5 stars,Kindle,Penguin Classics; Reprint edition,192 pages,"May 31, 2011",0141191465,978-0141191461
0544947304,Bannerless (The Bannerless Saga),Carrie Vaughn,4.0 out of 5 stars,Kindle,John Joseph Adams/Mariner Books,288 pages,"July 11, 2017",0544947304,978-0544947306
1631420275,The Thought Readers (Mind Dimensions Book 1) (Volume 1),Dima Zales,4.2 out of 5 stars,Paperback,Mozaika Publications,302 pages,"October 2, 2014",1631420275,978-1631420276
1503950425,Harmony Black (Harmony Black Series),Craig Schaefer,4.3 out of 5 stars,Kindle,47North,332 pages,"February 1, 2016",1503950425,978-1503950429
055359365X,Empire of Gold: A Novel (Nina Wilde and Eddie Chase),Andy McDermott,4.1 out of 5 stars,Hardcover,Bantam; Original edition,544 pages,"September 27, 2011",055359365X,978-0553593655
0060859806,The Swarm: A Novel,Frank Schatzing,4.0 out of 5 stars,Paperback,William Morrow Paperbacks,912 pages,"May 8, 2007",0060859806,978-0060859800
1501149911,The Operator (The Peri Reed Chronicles),Kim Harrison,4.4 out of 5 stars,Paperback,Pocket Books,496 pages,"November 22, 2016",1501149911,978-1501149917
1416555501,"A Deeper Blue (Paladin of Shadows, Book 5)",John Ringo,4.6 out of 5 stars,Kindle,Baen,432 pages,"May 20, 2008",1416555501,978-1416555506
0553586076,Babylon Rising: The Secret on Ararat,Tim LaHaye,4.5 out of 5 stars,Kindle,Bantam,416 pages,"November 28, 2006",0553586076,978-0553586077
045141909X,Storm Surge (Destroyermen),Taylor Anderson,4.6 out of 5 stars,Paperback,Ace; Reissue edition,512 pages,"May 6, 2014",045141909X,978-0451419095
1416918108,"The New Girl (Fear Street, No. 1)",R. L. Stine,4.2 out of 5 stars,Kindle,Simon Pulse,176 pages,"August 1, 2006",1416918108,978-1416918103
1622864867,Carl Weber's Kingpins: Cleveland,Brandi Johnson,4.5 out of 5 stars,Paperback,Urban Books,304 pages,"April 25, 2017",1622864867,978-1622864867
0857664840,The Ark: Children of a Dead Earth Book One,Patrick S. Tomlinson,3.9 out of 5 stars,Hardcover,Angry Robot; 1st Printing edition,400 pages,"November 3, 2015",0857664840,978-0857664846
0141033010,The Midwich Cuckoos,John Wyndham,4.1 out of 5 stars,Kindle,Penguin UK,224 pages,"September 23, 2008",0141033010,978-0141033013
0451465792,A Toxic Trousseau,Juliet Blackwell,4.8 out of 5 stars,Paperback,Berkley,352 pages,"July 5, 2016",0451465792,978-0451465795
0451471318,Knot the Usual Suspects (Haunted Yarn Shop Mystery),Molly MacRae,4.3 out of 5 stars,Paperback,Berkley,352 pages,"September 1, 2015",0451471318,978-0451471314
0778318958,"Haunted Destiny: A paranormal, thrilling suspense novel (Krewe of Hunters)",Heather Graham,4.6 out of 5 stars,Kindle,MIRA,368 pages,"May 24, 2016",0778318958,978-0778318958
0778317587,The Hidden (Krewe of Hunters),Heather Graham,4.6 out of 5 stars,Paperback,MIRA,368 pages,"September 29, 2015",0778317587,978-0778317586
1476738661,Devil's Pocket,John Dixon,4.5 out of 5 stars,Kindle,Gallery Books,352 pages,"August 4, 2015",1476738661,978-1476738666
0345804384,Robogenesis,Daniel H. Wilson,3.9 out of 5 stars,Kindle,Vintage; Reprint edition,464 pages,"March 17, 2015",0345804384,978-0345804389
1597808350,I Am Providence: A Novel,Nick Mamatas,4.1 out of 5 stars,Kindle,Night Shade Books; 1st edition,256 pages,"August 9, 2016",1597808350,978-1597808354
030774535X,Niceville: Book One of the Niceville Trilogy (Vintage Crime/Black Lizard),Carsten Stroud,3.6 out of 5 stars,Kindle,Vintage Crime/Black Lizard; Reprint edition,464 pages,"August 13, 2013",030774535X,978-0307745354
1250008654,Legacy: An Event Group Thriller (Event Group Thrillers),David L. Golemon,4.4 out of 5 stars,Kindle,St. Martin's Paperbacks,624 pages,"May 22, 2012",1250008654,978-1250008657
0143038923,The Fourth Bear: A Nursery Crime (Jack Spratt Investigates),Jasper Fforde,4.7 out of 5 stars,Kindle,Penguin Books; Reprint edition,378 pages,"July 31, 2007",0143038923,978-0143038924
042525710X,Golden Malicious (An Orchard Mystery),Sheila Connolly,4.3 out of 5 stars,Hardcover,Berkley; First Berkeley Paperback Edition edition,304 pages,"October 1, 2013",042525710X,978-0425257104
0425269264,Inspector Specter (A Haunted Guesthouse Mystery),E.J. Copperman,4.5 out of 5 stars,Paperback,Berkley; 1st Printing edition,304 pages,"December 2, 2014",0425269264,978-0425269268
0307389189,Paprika (Vintage Contemporaries),Yasutaka Tsutsui,3.6 out of 5 stars,Hardcover,Vintage,352 pages,"February 12, 2013",0307389189,978-0307389183
1782272712,Record of a Night too Brief (Japanese Novellas),Hiromi Kawakami,3.5 out of 5 stars,Hardcover,Pushkin Press,158 pages,"December 5, 2017",1782272712,978-1782272717
0143039490,The Tale of Genji (Penguin Classics),Murasaki Shikibu,3.3 out of 5 stars,Paperback,Penguin Classics; Reprint edition,352 pages,"February 28, 2006",0143039490,978-0143039495
1988863554,A Borrowed Hell,L. D. Colter,4.4 out of 5 stars,Hardcover,Digital Fantasy Fiction,185 pages,"B-Format), an imprint of Digital Fiction Publishing Corp. ",1988863554,978-1988863559
0062316044,Runaway Vampire: An Argeneau Novel (Argeneau Vampire),Lynsay Sands,4.5 out of 5 stars,Paperback,Avon,368 pages,"February 23, 2016",0062316044,978-0062316042
0451463714,"Gilded Latten Bones: A Garrett, P.I., Novel",Glen Cook,4.5 out of 5 stars,Hardcover,Ace; First Edition edition,368 pages,"November 2, 2010",0451463714,978-0451463715
1503951596,Destroyer (Rewinder Series),Brett Battles,3.7 out of 5 stars,Hardcover,47North,252 pages,"January 12, 2016",1503951596,978-1503951594
0425255840,A Skeleton in the Family (A Family Skeleton Mystery),Leigh Perry,4.6 out of 5 stars,Paperback,Berkley,304 pages,"September 3, 2013",0425255840,978-0425255841
045146351X,Sailing to Sarantium (Sarantine Mosaic),Guy Gavriel Kay,4.4 out of 5 stars,Hardcover,Ace; Reprint edition,448 pages,"September 7, 2010",045146351X,978-0451463517
1910302023,Inspector Hobbes and the Bones: Cozy Mystery Comedy Crime Fantasy (unhuman) (Volume 4),Wilkie Martin,4.5 out of 5 stars,Kindle,The Witcherley Book Company,348 pages,"December 16, 2016",1910302023,978-1910302026
0999245120,Murder at Fantasia Fair: A Provincetown Mystery (Provincetown Theme Week) (Volume 2),Jeannette de Beauvoir,4.7 out of 5 stars,Paperback,HomePort Press,282 pages,"September 28, 2017",0999245120,978-0999245125
0441012612,"Hex and the City (Nightside, Book 4)",Simon R. Green,4.3 out of 5 stars,Hardcover,Ace; Reissue edition,256 pages,"February 22, 2005",0441012612,978-0441012619
0995788340,This Haunted World Book Two: The Eleventh Floor,Shani Struthers,4.4 out of 5 stars,Paperback,Authors Reach 1,328 pages,"September 28, 2017",0995788340,978-0995788343
0425190749,Keepsake Crimes (A Scrapbooking Mystery),Laura Childs,4.0 out of 5 stars,Paperback,Berkley; 1st Printing edition,244 pages,"May 6, 2003",0425190749,978-0425190746
0385527993,Big Machine: A Novel,Victor LaValle,3.5 out of 5 stars,Paperback,Spiegel & Grau; Reprint edition,384 pages,"March 9, 2010",0385527993,978-0385527996
0060774126,"Bite Me If You Can (Argeneau Vampires, Book 6)",Lynsay Sands,4.6 out of 5 stars,Kindle,Avon,384 pages,"January 30, 2007",0060774126,978-0060774127
077832625X,The Death Dealer,Heather Graham,4.5 out of 5 stars,Paperback,MIRA; Reprint edition,368 pages,"December 23, 2008",077832625X,978-0778326250
0988672545,Omega (a Jack Sigler Thriller),Jeremy Robinson,4.8 out of 5 stars,Kindle,Breakneck Media,316 pages,"September 10, 2013",0988672545,978-0988672543
085766722X,United States of Japan,Peter Tieryas,3.7 out of 5 stars,Paperback,Angry Robot; Reissue edition,448 pages,"August 1, 2017",085766722X,978-0857667229
1783299754,Warlock Holmes - My Grave Ritual,G.S. Denning,,Paperback,Titan Books,,"May 15, 2018",1783299754,978-1783299751
0425251403,Pies and Prejudice (A Charmed Pie Shoppe Mystery),Ellery Adams,4.4 out of 5 stars,Paperback,Berkley; 1st edition,304 pages,"July 3, 2012",0425251403,978-0425251409
178116181X,Resident Evil: Nemesis (Resident Evil (Titan Mass Market)),S.D. Perry,4.7 out of 5 stars,Paperback,Titan Books; Reprint edition,320 pages,"November 20, 2012",178116181X,978-1781161814
1101989378,Irontown Blues (Eight Worlds),John Varley,,Hardcover,Ace,304 pages,"August 28, 2018",1101989378,978-1101989371
1933110368,Sword of the Guardian (Legends of Ithyria),Merry Shannon,4.5 out of 5 stars,Kindle,Bold Strokes Books; 1st Printing edition,272 pages,"April 1, 2006",1933110368,978-1933110363
1455574457,Sweet Revenge (Sin Brothers),Rebecca Zanetti,4.7 out of 5 stars,Paperback,Forever,384 pages,"June 24, 2014",1455574457,978-1455574452
0143034588,Aunt Dimity: Snowbound,Nancy Atherton,4.5 out of 5 stars,Paperback,Penguin Books; Reissue edition,272 pages,"February 1, 2005",0143034588,978-0143034582
0778317897,The Forgotten (Krewe of Hunters),Heather Graham,4.6 out of 5 stars,Paperback,MIRA; 1st edition,343 pages,"July 28, 2015",0778317897,978-0778317890
0307739988,Leaving the Sea: Stories (Vintage Contemporaries),Ben Marcus,3.8 out of 5 stars,Hardcover,Vintage,288 pages,"October 7, 2014",0307739988,978-0307739988
0062281275,Citadel: A Novel,Kate Mosse,4.2 out of 5 stars,Hardcover,William Morrow Paperbacks; Reprint edition,720 pages,"October 7, 2014",0062281275,978-0062281272
0451238842,Murder on the House: A Haunted Home Renovation Mystery (Haunted Home Repair Mystery),Juliet Blackwell,4.5 out of 5 stars,Hardcover,Berkley; 1st edition,336 pages,"December 4, 2012",0451238842,978-0451238849
1786824000,The Twilight Zone (Oberon Modern Plays),Anne Washburn,,Hardcover,Oberon Books,96 pages,"March 18, 2018",1786824000,978-1786824004
1976465044,Fortune's Wheel (A Claire Rollins Mystery) (Volume 4),J A Whiting,4.7 out of 5 stars,Kindle,CreateSpace Independent Publishing Platform,300 pages,"September 21, 2017",1976465044,978-1976465048
0870679996,Inner City Hoodlum,Donald Goines,4.4 out of 5 stars,Hardcover,Holloway House; Reprint edition,256 pages,"August 1, 1992",0870679996,978-0870679995
145169721X,The Talisman: A  Novel,Stephen King,4.5 out of 5 stars,Hardcover,Pocket Books; Reprint edition,944 pages,"September 25, 2012",145169721X,978-1451697216
0316154385,The Ice Queen: A Novel,Alice Hoffman,4.1 out of 5 stars,Hardcover,Back Bay Books; Reprint edition,211 pages,"January 3, 2006",0316154385,978-0316154383
1985108143,Swarm of Fire (Las Vegas Paranormal Police Department) (Volume 5),John P. Logsdon,4.8 out of 5 stars,Kindle,CreateSpace Independent Publishing Platform,188 pages,"February 4, 2018",1985108143,978-1985108141
0451461630,"Thin Air (Weather Warden, Book 6)",Rachel Caine,3.9 out of 5 stars,Hardcover,Ace,336 pages,"August 7, 2007",0451461630,978-0451461636
0553588370,No Humans Involved (Women of the Otherworld),Kelley Armstrong,4.5 out of 5 stars,Hardcover,Bantam; Reprint edition,544 pages,"February 26, 2008",0553588370,978-0553588378
1980429006,The Elites,Guillermo Camacho,2.0 out of 5 stars,Kindle,Independently published,284 pages,"February 28, 2018",1980429006,978-1980429005
1932234411,"Ring (Ring Series, Book 1)",Koji Suzuki,4.2 out of 5 stars,Paperback,Vertical,282 pages,"April 25, 2004",1932234411,978-1932234411
0804173613,The Blue Guitar (Vintage International),John Banville,3.3 out of 5 stars,Paperback,Vintage; Reprint edition,272 pages,"August 9, 2016",0804173613,978-0804173612
0141002050,A Friend of the Earth,T.C. Boyle,3.8 out of 5 stars,Hardcover,Penguin Books; 60595th edition,349 pages,"September 1, 2001",0141002050,978-0141002057
0380813947,"The Calcutta Chromosome: A Novel of Fevers, Delirium & Discovery",Amitav Ghosh,3.6 out of 5 stars,Hardcover,Harper Perennial; First Printing edition,320 pages,"January 23, 2001",9780380813940,978-0380813940
0451235525,It Takes a Witch: A Wishcraft Mystery,Heather Blake,4.4 out of 5 stars,Kindle,Berkley; First Edition edition,320 pages,"January 3, 2012",0451235525,978-0451235527
0143112910,Aunt Dimity Goes West (Aunt Dimity Mystery),Nancy Atherton,4.5 out of 5 stars,Hardcover,Penguin Books,293 pages,"January 29, 2008",0143112910,978-0143112914
1101964839,Green Earth (Science in the Capital Trilogy),Kim Stanley Robinson,4.4 out of 5 stars,Hardcover,Del Rey,1088 pages,"November 3, 2015",1101964839,978-1101964835
0553262645,Nathaniel: A Novel,John Saul,4.0 out of 5 stars,Kindle,Bantam,384 pages,"July 1, 1984",0553262645,978-0553262643
0765362813,The Dark at the End (Repairman Jack),F. Paul Wilson,4.4 out of 5 stars,Hardcover,Tor Books; Reprint edition,432 pages,"September 25, 2012",0765362813,978-0765362810
0765369877,Pillar to the Sky: A Novel,William R. Forstchen,3.9 out of 5 stars,Kindle,Tor Books,576 pages,"November 1, 2016",0765369877,978-0765369871
0061894451,Bitten By Cupid (An Argeneau Vampire Novella),Lynsay Sands,4.2 out of 5 stars,Paperback,Avon,384 pages,"January 12, 2010",0061894451,978-0061894459
0515145076,"Standard of Honor (Templar Trilogy, No 2)",Jack Whyte,4.2 out of 5 stars,Kindle,Berkley; Reprint edition,800 pages,"July 29, 2008",0515145076,978-0515145076
1947783173,Artemisa / Artemis (Spanish Edition),Andy Weir,4.5 out of 5 stars,Hardcover,Nova,320 pages,"February 27, 2018",1947783173,978-1947783171
1250073103,The Walking Dead: The Fall of the Governor: Parts 1 and 2 (The Walking Dead Series),Robert Kirkman,4.5 out of 5 stars,Paperback,St. Martin's Griffin; Reprint edition,544 pages,"November 25, 2014",1250073103,978-1250073105
125007309X,The Walking Dead: Rise of the Governor and The Road to Woodbury (The Walking Dead Series),Robert Kirkman,4.7 out of 5 stars,Hardcover,St. Martin's Griffin,624 pages,"November 25, 2014",125007309X,978-1250073099
1590177673,Thus Were Their Faces: Selected Stories (NYRB Classics),Silvina Ocampo,5.0 out of 5 stars,Paperback,NYRB Classics; Main edition,384 pages,"January 27, 2015",1590177673,978-1590177679
1101910585,Marina (Vintage) (Spanish Edition),Carlos Ruiz Zafon,4.4 out of 5 stars,Paperback,Vintage Espanol,304 pages,"March 17, 2015",1101910585,978-1101910580
0140185348,Twenty-One Stories (Penguin Twentieth-Century Classics),Graham Greene,4.6 out of 5 stars,Paperback,Penguin Classics; Penguin Twentieth-Century Classics edition,208 pages,"June 1, 1993",0140185348,978-0140185348
1939419018,Nigerians in Space,Deji Bryce Olukotun,4.2 out of 5 stars,Kindle,The Unnamed Press,296 pages,"February 1, 2014",1939419018,978-1939419019
0441017312,Saturn's Children,Charles Stross,3.8 out of 5 stars,Hardcover,Ace; Reprint edition,336 pages,"June 30, 2009",0441017312,978-0441017317
1622869885,No More Mr. Nice Guy: A Family Business Novel,Carl Weber,4.6 out of 5 stars,Hardcover,Urban Books; Reprint edition,288 pages,"August 30, 2016",1622869885,978-1622869886
