ProviderNumber,HospitalName,Address1,City,State,ZipCode,CountyName,PhoneNumber,label
10049,MEDICAL CENTER ENTERPRISE,400 N EDWARDS STREET,ENTERPRISE,AL,36330,COMFEE,3343470584,misspellings
10021,DALE MEDICAL CENTER,126 HOSPITAL AVE,OZARK,AL,36360,DALE,3347742601,truth
10108,PRATTVILLE BAPTIST HOSPITAL,124 S MEMORIAL DR,PRATTVILLE,AL,36067,AUTAUGA,3343614267,truth
10021,DALE MEDICAL CENTER,126 HOSPITAL AVE,OZARK,AL,36360,DALE,3347742601,truth
10038,STRINGFELLOW MEMORIAL HOSPITAL,301 EAST 18TH ST,ANNISTON,AL,36201,CALHOUH,2562358900,misspellings
10034,COMMUNITY HOSPITAL INC,805 FRIENDSHIP ROAD,TALLASSEE,AL,0,ELMORE,3342836541,np
10055,FLOWERS HOSPITAL,4370 WEST MAIN STREET,DOTHAN,AL,36305,HOUSTON,3347935000,truth
10025,G H LANIER MEMORIAL HOSPITAL,4800 48TH ST,VALLEY,AL,36854,CHAMBERS,3347561400,truth
10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,0,LAUDERDALE,2567688400,np
10049,MEDICAL CENTER ENTERPRISE,400 N EDWARDS STREET,ENTERPRISE,AL,36330,COFFEE,3343470584,truth
10035,CULLMAN REGIONAL MEDICAL CENTER,1912 ALABAMA HIGHWAY 157,CULLMAN,AL,35058,CULLMAN,2567372000,truth
20017,ALASKA REGIONAL HOSPITAL,2801 DEBARR ROAD,ANCHORAGE,AK,99508,ANCHORAGE,9072761131,truth
10023,BAPTIST MEDICAL CENTER SOUTH,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,36116,MONTGOMERY,3342882100,truth
10038,STRINGFELLOW MEMORIAL HOSPITAL,301 EAST 18TH ST,ANNISTON,AL,36201,CALHOUN,0,np
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 63,WINFIELD,AL,35594,MARION,2054877736,misspellings
10001,SOUTHEAST ALABAMA MEDICAL CENTER,1108 ROSS CLARK CIRCLE,DOTHAN,AL,36302,HOUSTON,3347938701,truth
10011,ST VINCENT'S EAST,0,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,np
10164,COOSA VALLEY MEDICAL CENTER,315 W HICKORY ST,SYLACAUGA,AL,35150,TALLADEGA,2562495000,truth
10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,CLARKE,2056208100,shuffling
10019,HELEN KELLER MEMORIAL HOSPITAL,1300 SOUTH MONTGOMERY AVENUE,SHEFFIELD,AL,35660,JEFFERSON,0,np
10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,XEE,3347493411,misspellings
10018,UNIV OF SOUTH ALABAMA MEDICAL CENTER,1720 UNIVERSITY BLVD,BIRMINGHAM,AL,35233,JEFFERSON,2053258100,shuffling
10032,WEDOWEE HOSPITAL,0,WEDOWEE,AL,36278,RANDOLPH,2563572111,np
10044,MARION REGIONAL MEDICAL CENTER,1256 MILITARY STREET SOUTH,HAMILTON,AL,35570,0,2059216200,np
10015,SOUTHWEST ALABAMA MEDICAL CENTER,33700 HIGHWAY 43,THOMASVILLE,AL,36784,CLARKE,3346366221,truth
10087,UNIV OF SOUTH ALABAMA MEDICAL CENTER,2451 FILLINGIM STREET,MOBILE,AL,36617,MOBILE,2514717110,truth
10001,SOUTHEAST ALABAMA MEDICAL CENTER,1108 ROSS CLARK CIRCLE,DOTHAN,AL,36302,HOUSTON,3347938701,truth
10044,MARION REGIONAL MEDICAL CENTER,1256 MILITARY STREET SOUTH,HAMILTON,AL,35570,0,2059216200,np
10024,JACKSON HOSPITAL & CLINIC IXC,1725 PINE STREET,MONTGOMERY,AL,36106,MONTGOMERY,3342938000,misspellings
0,CHEROKEE MEDICAL CENTER,400 NORTHWOOD DR,CENTRE,AL,35960,CHEROKEE,2569275531,np
10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,0,35233,JEFFERSON,2059344011,np
10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,GUNTERSVILLE,AL,35957,MARSHALL,2565938310,shuffling
10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOOSYEAR AVENUE,GADSDEN,AL,35903,ETOWAH,2564944000,misspellings
10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,ETOWAH,2565938310,shuffling
10108,PRATTVILLE BAPTIST HOSPITAL,124 S MEMORIAL HR,PRATTVILLE,AL,36067,AUTAUGA,3343614267,misspellings
10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,ONEONTA,AL,36801,LEE,3347493411,shuffling
10010,MARSHALL MEDICAL CENTER NORTH,0,GUNTERSVILLE,AL,35976,MARSHALL,2565718000,np
10050,ST VINCENTS BLOUNT,150 GILBREATH DRIVE,ONEONTA,AL,35121,BLOUNT,2052743000,truth
10164,COOSA VALLEY MEDICAL CENTER,315 W HICKORY ST,SYLACAUGA,AL,35150,TALLADEGA,2562651000,shuffling
10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,truth
10164,COOSA VALLEY UEDICAL CENTER,315 W HICKORY ST,SYLACAUGA,AL,35150,TALLADEGA,2562495000,misspellings
10019,HELEN KELLER MEMORIAL HOSPITAL,1300 SOUTQ MONTGOMERY AVENUE,SHEFFIELD,AL,35660,JEFFERSON,2563864556,misspellings
10021,DALE MEDICAL CENTER,126 HOSPITAL AVE,OZARK,AL,36360,0,3347742601,np
10050,ST VINCENTS BLOUNT,150 GILBREATH DRIVE,ONEONTA,AL,35121,BLOHNT,2052743000,misspellings
10045,FAYETTE MEDICAL CENTER,1653 TEMPLE AVENUE NORTH,FAYETTE,AL,35555,FAYETTE,0,np
10022,CHEROKEE MEDICAL CENTER,400 NORTHWOOD DR,CENTRE,AL,35960,CHEROKEE,2569275531,truth
0,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,LUVERNE,AL,36049,CRENSHAW,3343353374,np
10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,DOTHAN,AL,35801,MADISON,2562651000,shuffling
10038,STRINGFELLOW MEMORIAL HOSPITAL,301 EAST 18TH ST,ANNISTON,AL,36201,JEFFERSON,2562358900,shuffling
10009,HARTSELLE MEDICAL CENTER,201 PINE STREET NORTHWEST,HARTSELLE,AL,35640,MONTGOMERY,2567736511,shuffling
10032,WEDOWEE HOSPITAL,209 NORTH MAIN STREET,WEDOWWE,AL,36278,RANDOLPH,2563572111,misspellings
10009,HARTSELLE MEDICAL CENTER,201 PINE STREET NORTHWEST,HARTSELLE,AL,35640,MORGAN,2567688400,shuffling
0,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,ETOWAH,2564944000,np
10019,HELKN KELLER MEMORIAL HOSPITAL,1300 SOUTH MONTGOMERY AVENUE,SHEFFIELD,AL,35660,JEFFERSON,2563864556,misspellings
10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,LEP,3347493411,misspellings
10045,STRINGFELLOW MEMORIAL HOSPITAL,301 EAST 18TH ST,ANNISTON,AL,36201,CALHOUN,2562358900,shuffling
10035,CULLMAN REGIONAL MEDICAL CENTER,1912 ALABAMA HIGHWAY 157,CULLMAN,AL,35058,CULLMAN,2567372000,shuffling
10019,HELEN KELLER MKMORIAL HOSPITAL,1300 SOUTH MONTGOMERY AVENUE,SHEFFIELD,AL,35660,JEFFERSON,2563864556,misspellings
10029,DECATUR GENERAL HOSPITAL,1201 7TH STREET SE,DECATUR,AL,35609,MORGAN,2563412000,shuffling
10021,DALE MEDICAL CENTER,126 HOSPITAL AVE,OZARK,AL,36360,DALE,2567736511,shuffling
10043,CHILTON MEDICAL CENTER,1090 LAY DAM ROAD,CLANTON,AL,35045,CHILTON,2057552500,misspellings
10034,COMMUNITY HOSPITAL INC,805 FRIENDSHIP ROAD,TALLASSEE,AL,36078,ELMORE,0,np
10011,SY VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,misspellings
0,CALLAHAN EYE FOUNDATION HOSPITAL,1720 UNIVERSITY BLVD,BIRMINGHAM,AL,35233,JEFFERSON,2053258100,np
10021,DALY MEDICAL CENTER,126 HOSPITAL AVE,OZARK,AL,36360,DALE,3347742601,misspellings
10009,HARTSELLE MEDICAL CENTER,201 PINE STREET NORTHWEST,HARTSELLE,AL,35640,MORGAN,2567736511,truth
10036,ANDALUSIA REGIONAL HOSPITAL,849 SOUTH THREE NOTCH STREET,ANDALUSIA,AL,36420,MARSHALL,3342228466,shuffling
10046,RIVERVIEW REGIONAL MEDICAL CENTER,600 SOUTH THIRD STREET,GADSDEN,AL,0,ETOWAH,2565435200,np
10043,CHILTON MEDICAL CENTER,1010 LAY DAM ROAD,CLANTON,AL,35045,CHILTON,2057552500,truth
10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HARTSELLE,AL,35801,MADISON,2562651000,shuffling
0,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,np
10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,LUVERNE,AL,36049,CRENSHAW,3343353374,truth
10005,BAPTIST MEDICAL CENTER SOUTH,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,36116,MONTGOMERY,3342882100,shuffling
10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,ETOWAH,2564944000,truth
10049,MEDICAL CENTER ENTERPRISE,0,ENTERPRISE,AL,36330,COFFEE,3343470584,np
10015,SOUTHWEST ALABAMA MEDICAL CENTER,33700 HIGHWAY 43,THOMESVILLE,AL,36784,CLARKE,3346366221,misspellings
10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,truth
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,WINFIELD,AL,35594,MARHON,2054877736,misspellings
10032,WEDOWEE HOSPITAL,209 NORTH MAIN STREET,WEDOWEE,AL,36278,RANDOLPH,2563572111,truth
10050,0,150 GILBREATH DRIVE,ONEONTA,AL,35121,BLOUNT,2052743000,np
10043,CHILTON MEDICAL CENTER,1010 LAY DAM ROAD,CLANTJN,AL,35045,CHILTON,2057552500,misspellings
10108,PRATTVILLE BAPTIST HOSPITAL,124 S MEMORIAL DR,PRATTVILLE,AL,36106,AUTAUGA,3343614267,shuffling
10012,DEKALB REGIONAL MEDICAL CENTER,200 MED CENTER DRIVE,FORT PAYNE,AL,35968,DE KALB,2568453150,truth
10086,NORTHWEST MEDICAL CENTER,3530 U S HIGHWAY 43,WINFIELD,AL,35594,MARION,2054877736,misspellings
0,CHEROKEE MEDICAL CENTER,400 NORTHWOOD DR,CENTRE,AL,35960,CHEROKEE,2569275531,np
10010,MARSIALL MEDICAL CENTER NORTH,8000 ALABAMA HIGHWAY 69,GUNTERSVILLE,AL,35976,MARSHALL,2565718000,misspellings
10164,COOSA VALLEY MEDICAL CENTER,0,SYLACAUGA,AL,35150,TALLADEGA,2562495000,np
10019,HELEN KELLER MEMORIAL HOSPITAL,1300 SOUTH MONTGOMERY AVENUE,SHEFFIELD,0,35660,JEFFERSON,2563864556,np
10023,BAPTIST MEDICAL CENTER SOUTH,0,MONTGOMERY,AL,36116,MONTGOMERY,3342882100,np
0,G H LANIER MEMORIAL HOSPITAL,4800 48TH ST,VALLEY,AL,36854,CHAMBERS,3347561400,np
10018,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,MADISON,2562651000,shuffling
10029,HELEN KELLER MEMORIAL HOSPITAL,1300 SOUTH MONTGOMERY AVENUE,SHEFFIELD,AL,35660,JEFFERSON,2563864556,shuffling
10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,MAWISON,2562651000,misspellings
10043,FAYETTE MEDICAL CENTER,1653 TEMPLE AVENUE NORTH,FAYETTE,AL,35555,FAYETTE,2059325966,shuffling
10015,SOUTHWEST ALABAMA MEDICAL CENTER,33700 HIGHWAY 43,THOMASVILLE,AL,36784,MONTGOMERY,3346366221,shuffling
0,RIVERVIEW REGIONAL MEDICAL CENTER,600 SOUTH THIRD STREET,GADSDEN,AL,35901,ETOWAH,2565435200,np
10010,MARSHALL MEDICAL CENTER NORTH,8000 ALABAMA HIGHWAY 69,GUNTERSVILLE,AL,35007,MARSHALL,2565718000,shuffling
10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,0,35801,MADISON,2562651000,np
10043,CHILTON MEDICAL CENTER,1010 LAY DAM ROAD,CLANTON,RL,35045,CHILTON,2057552500,misspellings
10018,CALLAHAN EYE FOUNDATION HOSPITAL,1720 UNIVERSITY BLVD,BIRMINGHAM,AL,0,JEFFERSON,2053258100,np
10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLOUENCE,AL,35631,LAUDERDALE,2567688400,misspellings
10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,SHELBY,2056208100,truth
10108,PRATTVILLE BAPTIST HOSPITAL,124 S MEMORIAL DR,PRATTVILLE,AL,36067,AUTAUGA,3343614267,truth
10021,DALE MEDICAL CENTER,126 HOSPITAL AVE,OZARK,AL,36360,DALE,3347742601,truth
10036,ANDALUSIA REGIONAL HOSPITAL,849 SOUTH THREE NOTCH STREET,ANDALUSIA,AL,36420,COVINGTON,3342228466,truth
10024,ELBA GENERAL HOSPITAL,1725 PINE STREET,MONTGOMERY,AL,36106,MONTGOMERY,3342938000,shuffling
10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTKR,AL,35007,SHELBY,2056208100,misspellings
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,MONTGOMERY,AL,35594,MARION,2054877736,shuffling
0,DEKALB REGIONAL MEDICAL CENTER,200 MED CENTER DRIVE,FORT PAYNE,AL,35968,DE KALB,2568453150,np
10046,RIVERVIEW REGIONAL MEDICAL CENTER,600 SOUTH THIRD STREET,GADSDEN,AL,35901,ETOWAH,2565435200,truth
10010,MARSHALL MEDICAL CENTER NORTH,8000 ALABAMA HIGHWAY 69,EUNTERSVILLE,AL,35976,MARSHALL,2565718000,misspellings
10001,SOUTHEAST ALABAMA MEDICAL CENTER,1108 ROSS CLARK CIRCLE,DOTHAN,0,36302,HOUSTON,3347938701,np
10038,STRINGFELLOW MEMORIAL HOSPITAL,301 EAST 18TH ST,ANNISTON,FL,36201,CALHOUN,2562358900,misspellings
10027,ELBA GENERAL HOSPITAL,987 DRAYTON STREET,ELBA,AL,36323,COFFEE,3348972257,truth
10024,JACKSON HOSPITAL & CLINIC INC,1725 PINE STREET,MONTGOMERY,AL,36106,MONTGOMERY,3342938000,shuffling
10087,UNIV OF SOUTC ALABAMA MEDICAL CENTER,2451 FILLINGIM STREET,MOBILE,AL,36617,MOBILE,2514717110,misspellings
10011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,0,35235,JEFFERSON,2058383122,np
10019,HELEN KELLER JEMORIAL HOSPITAL,1300 SOUTH MONTGOMERY AVENUE,SHEFFIELD,AL,35660,JEFFERSON,2563864556,misspellings
10025,G H LANIER MEMORIAL HOSPITAL,4800 48TH ST,VALLEY,AL,35660,CHAMBERS,3347561400,shuffling
10050,ST VINCENTS BLOUNT,150 GILBREATH DRIVE,0,AL,35121,BLOUNT,2052743000,np
10164,COOSA VALLEY MEDICAL CENTER,0,SYLACAUGA,AL,35150,TALLADEGA,2562495000,np
10012,DEKALB REGIONAL MEDICAL CENTER,200 MED CENTEP DRIVE,FORT PAYNE,AL,35968,DE KALB,2568453150,misspellings
10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35640,ETOWAH,2564944000,shuffling
10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,truth
10023,MARSHALL MEDICAL CENTER NORTH,8000 ALABAMA HIGHWAY 69,GUNTERSVILLE,AL,35976,MARSHALL,2565718000,shuffling
10035,0,1912 ALABAMA HIGHWAY 157,CULLMAN,AL,35058,CULLMAN,2567372000,np
10045,FAYETTE MEDICAL CENTER,1653 TEMPLE AVENUE NORTH,FAYETTE,AL,35555,FAYETTE,2059325966,truth
10050,ST VINCENTS BLOUNT,150 GILBREATH DRIVE,0,AL,35121,BLOUNT,2052743000,np
10010,MARSHALL MEDICAL CENTER NORTH,8000 ALABAMA HIGHWAY 69,GUNTERSVILLE,AL,35976,BLOUNT,2565718000,shuffling
10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPEEIKA,AL,36801,LEE,3347493411,misspellings
10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,SL,35233,JEFFERSON,2059344011,misspellings
10049,MEDICAL CENTER ENTERPRISE,400 N EDWARDS STREET,ENTERPRISE,AL,36330,COFFEE,2565938310,shuffling
10036,ANDALUSIA REGIONAL HOSPITAL,849 SOUTH THREE NOTCH STREET,ANDALUSIA,AL,36420,COVINGTON,3342228466,truth
10016,SHELBY BAPTIST MEDICAL CENTER,1912 ALABAMA HIGHWAY 157,ALABASTER,AL,35007,SHELBY,2056208100,shuffling
10010,MARSHALL MEDICAL CENTER NORTH,8000 ALABAMA HIGHWAY 69,GUNTERSVILLE,AL,35976,MARSHALL,2565718000,truth
10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,LEE,3347493411,truth
10010,0,8000 ALABAMA HIGHWAY 69,GUNTERSVILLE,AL,35976,MARSHALL,2565718000,np
10012,DEKALB REGIONAL MEDICAL CENTER,200 MED CENTER DRIVE,FORT PAYNE,AL,0,DE KALB,2568453150,np
10038,STRINGFELLOW MEMORIAL HOSPITAL,301 EAST 18TH ST,ANNISTON,AL,36201,CALHOUN,2562358900,truth
10001,SOUTHEAST ALABAMA MEDICAL CENTER,0,DOTHAN,AL,36302,HOUSTON,3347938701,np
10015,SOUTHWEST ALABAMA MEDICAL CENTER,33700 HIGHWAY 43,THOMAQVILLE,AL,36784,CLARKE,3346366221,misspellings
10046,RIVERVIEW REGIONAL MEDICAL CENTER,600 SOUTH THIRD STREET,GADSDEN,AL,35901,XTOWAH,2565435200,misspellings
10046,RIVERVIEW REGIONAL MEDICAL CENTER,600 SOUTH THIRD STREET,GADSDEN,AL,35901,ETOWAH,2565435200,truth
10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,LUVERNE,AL,36049,CNENSHAW,3343353374,misspellings
10047,GEORGIANA HOSPITAL,515 MIRANDA ST,GEORGIANA,AL,36033,0,3343762205,np
10043,CHILTON MEDICAL CENTER,1010 LAY DAM ROAD,CLANTON,AL,35045,CHILTON,2057552500,truth
10046,RIVERVIEW REGIONAL MEDICAL CENTER,600 SOUTH THIRD STREET,GADSDEN,AL,35901,0,2565435200,np
10108,PRATTVILLE BAPTIST HOSPITAL,0,PRATTVILLE,AL,36067,AUTAUGA,3343614267,np
10001,SOUTHEAST ALABAMA MEDICAL CENTER,1108 ROSS CLARK CIRCLE,DOTHAN,AL,36302,HOUSTON,3347938701,truth
10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,0,2562651000,np
10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,MARSHALL,2565938310,truth
0,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,MARSHALL,2565938310,np
20017,ALASKA REGIONAL HOSPITAL,2801 DEBARR ROAD,ANCHORAGE,AK,99508,ANCHORAGE,9072761131,truth
10035,CULLMAN REGIONAL MEDICAL CENTER,1912 ALABAMA HIGHWAY 157,0,AL,35058,CULLMAN,2567372000,np
10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,MARSHALL,2565938310,truth
10024,JACKSON HOSPITAL & CLINIC INC,1725 PINE STREET,MONTGOMERE,AL,36106,MONTGOMERY,3342938000,misspellings
10038,STRIIGFELLOW MEMORIAL HOSPITAL,301 EAST 18TH ST,ANNISTON,AL,36201,CALHOUN,2562358900,misspellings
10001,SOUTHEAST ALABAMA MEDICAL CENTER,1108 ROSS CLARK CIRCLE,DOTHAN,AL,36302,HOUSTON,0,np
10043,CHILTON MEDICAL CENTER,1010 LAY DAM ROAD,CLANTON,0,35045,CHILTON,2057552500,np
10023,CALLAHAN EYE FOUNDATION HOSPITAL,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,36116,MONTGOMERY,3342882100,shuffling
10023,BAPTIST MEDICAL CENTER SOUTH,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,36116,0,3342882100,np
10024,JACKSON HOSPITAL & CLINIC INC,1725 PINE STREET,MONTGOMERY,AL,0,MONTGOMERY,3342938000,np
10035,CULLMAN REGIONAL MEDICAL CENTER,1912 ALABAMA HIGHWAY 157,CULLMAN,GL,35058,CULLMAN,2567372000,misspellings
10006,0,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,np
10006,PLIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,misspellings
0,SOUTHWEST ALABAMA MEDICAL CENTER,33700 HIGHWAY 43,THOMASVILLE,AL,36784,CLARKE,3346366221,np
10012,DEKALB REGIONAL MEDICAL CENTER,200 MED CENTER DRIVE,FORT PAYNE,0,35968,DE KALB,2568453150,np
10015,SOUTHWEST ALABAMA MEDICAL CENTER,33700 HIGHWAY 43,THOMASVILLE,AL,36784,CLARKE,2562495000,shuffling
10009,HARTSELLE MEDICAL CENTER,201 PINE STREET NORTHWEST,0,AL,35640,MORGAN,2567736511,np
10022,CHEROKEE MEDICAL CENTER,400 NORTHWOOD DR,CENTRE,AL,35960,PHEROKEE,2569275531,misspellings
10034,0,805 FRIENDSHIP ROAD,TALLASSEE,AL,36078,ELMORE,3342836541,np
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,WINFIELD,AL,35594,MARION,2054877736,truth
10046,RIVERVIEW REGIONAL MEDICAL CENTER,600 SOUTH THIRD STREET,GADSDEN,AL,35901,ETOWAH,2565435200,truth
10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,KL,36801,LEE,3347493411,misspellings
10024,JACKSON HOSPITAL & CLINIC INC,1725 PINE STREET,MONTGOEERY,AL,36106,MONTGOMERY,3342938000,misspellings
10043,CALLAHAN EYE FOUNDATION HOSPITAL,1010 LAY DAM ROAD,CLANTON,AL,35045,CHILTON,2057552500,shuffling
10024,JACKSON HOSPITAL & CLINIC INC,1725 PINE STREET,MONTGOMERY,AL,36106,MONTGOMERY,3342938000,truth
10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AY,35631,LAUDERDALE,2567688400,misspellings
10029,G H LANIER MEMORIAL HOSPITAL,4800 48TH ST,VALLEY,AL,36854,CHAMBERS,3347561400,shuffling
10087,UNIV OF SOUTH ALABAMA MEDICAL CENTER,50 MEDICAL PARK EAST DRIVE,MOBILE,AL,36617,MOBILE,2514717110,shuffling
10046,RIVERVIEW REGIONAL MEDICAL CENTER,600 SOUTH THIRG STREET,GADSDEN,AL,35901,ETOWAH,2565435200,misspellings
10011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,JEFFERSON,0,np
10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35960,ETOWAH,2564944000,shuffling
10016,SHELBY BAPTIST MEDICAL CEXTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,SHELBY,2056208100,misspellings
10009,HARTSELLE MEDICAL CENTER,201 PINE STREET NORTHWEST,HARTSELLE,AL,35640,ANCHORAGE,2567736511,shuffling
10043,CULLMAN REGIONAL MEDICAL CENTER,1912 ALABAMA HIGHWAY 157,CULLMAN,AL,35058,CULLMAN,2567372000,shuffling
10047,GEORGIANA HOSPITAL,515 MIRANDA ST,GEORGIANA,AL,36033,0,3343762205,np
10035,CULLMAN REGIONAL MEDICAL CENTER,1912 ALABAMA HIGHWAY 157,CULLMAN,TL,35058,CULLMAN,2567372000,misspellings
10010,MARSHALL MEDICAL CENTER NORTH,8000 ALABAMA HIGHWAY 69,GUNTERSVILLE,AL,35976,MARSHKLL,2565718000,misspellings
10019,CHEROKEE MEDICAL CENTER,400 NORTHWOOD DR,CENTRE,AL,35960,CHEROKEE,2569275531,shuffling
10164,COOSA VALLEY MEDICAL CENTER,315 W HICKORY ST,NYLACAUGA,AL,35150,TALLADEGA,2562495000,misspellings
10012,DEKALB REGIONAL MEDICAL CENTER,200 MED CENTER DRIVE,ANDALUSIA,AL,35968,DE KALB,2568453150,shuffling
10024,JACKSON HOSPITAL & CLINIC INC,0,MONTGOMERY,AL,36106,MONTGOMERY,3342938000,np
10044,MARION REGIONAL MEDICAL CENTER,1256 MILIZARY STREET SOUTH,HAMILTON,AL,35570,MARION,2059216200,misspellings
10036,ANDALUSAA REGIONAL HOSPITAL,849 SOUTH THREE NOTCH STREET,ANDALUSIA,AL,36420,COVINGTON,3342228466,misspellings
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,WINFIELD,AL,0,MARION,2054877736,np
10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTF,BOAZ,AL,35957,MARSHALL,2565938310,misspellings
10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,LUVERNE,AL,36049,VRENSHAW,3343353374,misspellings
10046,RIVERVIEW REGIONAL MEDICAL CENTER,600 SOUTH THIRD STREET,GDDSDEN,AL,35901,ETOWAH,2565435200,misspellings
10022,CHEROKEE MEDICAL CENTER,400 NORTHWOOD DR,CENTRE,AL,35960,CHEROKEE,2569275531,truth
10043,CHILTON MEDICAL CENTER,1010 LAY DAM ROAD,CLANTRN,AL,35045,CHILTON,2057552500,misspellings
10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,0,AL,36467,COVINGTON,3344933541,np
10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,0,2562651000,np
10044,MARION REGIONAL MEDICAL CENTER,1256 MILITARY STREET SOUTH,FAMILTON,AL,35570,MARION,2059216200,misspellings
10022,CHEROKEE MEDICAL CENTER,400 NORTHWOOD DR,CENTRE,AL,35960,0,2569275531,np
10009,ANDALUSIA REGIONAL HOSPITAL,849 SOUTH THREE NOTCH STREET,ANDALUSIA,AL,36420,COVINGTON,3342228466,shuffling
10044,MARION REGIONAL MEDICAL CENTER,1256 MILITARY STREET SOUTH,HAMILTON,AL,35570,MARION,2059216200,truth
10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,LEE,3347493411,truth
10087,UNIV OF SOUTH ALABAMA MEDICAL CENTER,2451 FILLINGIM STREET,MOBILE,AL,36617,MOBILE,2514717110,truth
